"DOI","publisher.x","type.x","created.x","created_year.x","relation_type.x","relation_DOI","asserted_by_object.x","asserted_by_subject.x","publisher.y","type.y","created.y","created_year.y","relation_type.y","asserted_by_object.y","asserted_by_subject.y","reciprocal"
"10.1101/204016","Cold Spring Harbor Laboratory","posted-content",2017-10-17,2017,"is-preprint-of","10.1126/sciadv.aar4004",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.1101/203786","Cold Spring Harbor Laboratory","posted-content",2017-10-17,2017,"is-preprint-of","10.1016/j.neuroimage.2018.06.068",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.1101/202432","Cold Spring Harbor Laboratory","posted-content",2017-10-13,2017,"is-preprint-of","10.1186/s12915-018-0524-5",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.1101/205161","Cold Spring Harbor Laboratory","posted-content",2017-10-19,2017,"is-preprint-of","10.1126/scisignal.aao1917",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.1101/204917","Cold Spring Harbor Laboratory","posted-content",2017-10-19,2017,"is-preprint-of","10.1073/pnas.1718206115",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.1101/195313","Cold Spring Harbor Laboratory","posted-content",2017-10-12,2017,"is-preprint-of","10.1098/rsif.2018.0025",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.1101/206631","Cold Spring Harbor Laboratory","posted-content",2017-10-23,2017,"is-preprint-of","10.1016/j.jalz.2017.08.018",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.1101/205690","Cold Spring Harbor Laboratory","posted-content",2017-10-19,2017,"is-preprint-of","10.1016/j.molcel.2018.06.016",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.1101/202218","Cold Spring Harbor Laboratory","posted-content",2017-10-14,2017,"is-preprint-of","10.15252/embj.201798518",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.1101/203117","Cold Spring Harbor Laboratory","posted-content",2017-10-14,2017,"is-preprint-of","10.1073/pnas.1718710115",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.1101/205575","Cold Spring Harbor Laboratory","posted-content",2017-10-19,2017,"is-preprint-of","10.1073/pnas.1718686115",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.1101/205203","Cold Spring Harbor Laboratory","posted-content",2017-10-19,2017,"is-preprint-of","10.1126/scitranslmed.aar2718",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.1101/209742","Cold Spring Harbor Laboratory","posted-content",2017-10-27,2017,"is-preprint-of","10.1083/jcb.201709115",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.1101/205039","Cold Spring Harbor Laboratory","posted-content",2017-10-19,2017,"is-preprint-of","10.1038/s41467-018-07725-6",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.1101/207928","Cold Spring Harbor Laboratory","posted-content",2017-10-24,2017,"is-preprint-of","10.1083/jcb.201711047",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.1101/208629","Cold Spring Harbor Laboratory","posted-content",2017-10-26,2017,"is-preprint-of","10.1161/circgen.117.002054",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.1101/208140","Cold Spring Harbor Laboratory","posted-content",2017-10-25,2017,"is-preprint-of","10.3835/plantgenome2018.01.0006",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.1101/206813","Cold Spring Harbor Laboratory","posted-content",2017-10-23,2017,"is-preprint-of","10.15252/embj.201798482",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.1101/208983","Cold Spring Harbor Laboratory","posted-content",2017-10-26,2017,"is-preprint-of","10.1073/pnas.1718646115",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.1101/208744","Cold Spring Harbor Laboratory","posted-content",2017-10-26,2017,"is-preprint-of","10.1038/s41467-018-08079-9",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.1101/208967","Cold Spring Harbor Laboratory","posted-content",2017-10-26,2017,"is-preprint-of","10.1016/j.bpj.2018.04.024",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.1101/207456","Cold Spring Harbor Laboratory","posted-content",2017-10-23,2017,"is-preprint-of","10.1016/j.neuroimage.2018.06.016",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.1101/207936","Cold Spring Harbor Laboratory","posted-content",2017-10-24,2017,"is-preprint-of","10.1073/pnas.1712314115",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.1101/202770","Cold Spring Harbor Laboratory","posted-content",2017-10-14,2017,"is-preprint-of","10.15252/embj.201798359",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.1101/209593","Cold Spring Harbor Laboratory","posted-content",2017-10-27,2017,"is-preprint-of","10.1098/rsos.172234",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.1101/203125","Cold Spring Harbor Laboratory","posted-content",2017-10-14,2017,"is-preprint-of","10.1126/science.aar2131",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.1101/208041","Cold Spring Harbor Laboratory","posted-content",2017-10-24,2017,"is-preprint-of","10.1073/pnas.1717725115",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.1101/205831","Cold Spring Harbor Laboratory","posted-content",2017-10-20,2017,"is-preprint-of","10.1126/science.aat1168",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.1101/205997","Cold Spring Harbor Laboratory","posted-content",2017-10-20,2017,"is-preprint-of","10.1126/sciadv.aar8320",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.1101/206110","Cold Spring Harbor Laboratory","posted-content",2017-10-20,2017,"is-preprint-of","10.1038/s41467-018-07785-8",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.1101/200261","Cold Spring Harbor Laboratory","posted-content",2017-10-10,2017,"is-preprint-of","10.1007/978-1-4939-8730-6_13",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.1101/200154","Cold Spring Harbor Laboratory","posted-content",2017-10-11,2017,"is-preprint-of","10.15252/embr.201744632",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.1101/202531","Cold Spring Harbor Laboratory","posted-content",2017-10-14,2017,"is-preprint-of","10.1098/rsif.2017.0967",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.1101/202705","Cold Spring Harbor Laboratory","posted-content",2017-10-14,2017,"is-preprint-of","10.1126/scisignal.aat0114",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.1101/209254","Cold Spring Harbor Laboratory","posted-content",2017-10-27,2017,"is-preprint-of","10.1111/evo.13716",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.1101/200683","Cold Spring Harbor Laboratory","posted-content",2017-10-11,2017,"is-preprint-of","10.1016/j.cels.2018.03.014",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.1101/206839","Cold Spring Harbor Laboratory","posted-content",2017-10-23,2017,"is-preprint-of","10.1016/j.dadm.2017.11.007",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.1101/202556","Cold Spring Harbor Laboratory","posted-content",2017-10-20,2017,"is-preprint-of","10.1073/pnas.1718285115",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.1101/206094","Cold Spring Harbor Laboratory","posted-content",2017-10-20,2017,"is-preprint-of","10.1038/s41588-018-0161-5",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.1101/205930","Cold Spring Harbor Laboratory","posted-content",2017-10-20,2017,"is-preprint-of","10.1126/science.aar2578",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.1101/200469","Cold Spring Harbor Laboratory","posted-content",2017-10-10,2017,"is-preprint-of","10.1016/j.tpb.2017.10.007",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.1101/210377","Cold Spring Harbor Laboratory","posted-content",2017-10-28,2017,"is-preprint-of","10.1002/ece3.4303",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.1101/207670","Cold Spring Harbor Laboratory","posted-content",2017-10-24,2017,"is-preprint-of","10.1186/s12859-018-2312-1",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.1101/210211","Cold Spring Harbor Laboratory","posted-content",2017-10-29,2017,"is-preprint-of","10.1098/rsos.181095",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.1101/212373","Cold Spring Harbor Laboratory","posted-content",2017-11-02,2017,"is-preprint-of","10.1242/jcs.210203",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.1101/211706","Cold Spring Harbor Laboratory","posted-content",2017-11-01,2017,"is-preprint-of","10.1073/pnas.1815365116",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.1101/212431","Cold Spring Harbor Laboratory","posted-content",2017-11-02,2017,"is-preprint-of","10.1073/pnas.1804106115",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.1101/213298","Cold Spring Harbor Laboratory","posted-content",2017-11-03,2017,"is-preprint-of","10.1098/rsif.2017.0805",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.1101/210096","Cold Spring Harbor Laboratory","posted-content",2017-10-31,2017,"is-preprint-of","10.1073/pnas.1719137115",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.1101/214130","Cold Spring Harbor Laboratory","posted-content",2017-11-05,2017,"is-preprint-of","10.1016/j.cub.2019.06.081",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.1101/212407","Cold Spring Harbor Laboratory","posted-content",2017-11-02,2017,"is-preprint-of","10.1126/science.aar3684",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.1101/212324","Cold Spring Harbor Laboratory","posted-content",2017-11-02,2017,"is-preprint-of","10.1523/jneurosci.0588-17.2017",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.1101/209809","Cold Spring Harbor Laboratory","posted-content",2017-10-28,2017,"is-preprint-of","10.1073/pnas.1718723115",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.1101/210492","Cold Spring Harbor Laboratory","posted-content",2017-10-29,2017,"is-preprint-of","10.1073/pnas.1802233115",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.1101/210039","Cold Spring Harbor Laboratory","posted-content",2017-10-28,2017,"is-preprint-of","10.1073/pnas.1818877116",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.1101/210070","Cold Spring Harbor Laboratory","posted-content",2017-10-29,2017,"is-preprint-of","10.4404/hystrix-00023-2017",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.1101/211144","Cold Spring Harbor Laboratory","posted-content",2017-10-31,2017,"is-preprint-of","10.1111/evo.13489",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.1101/194902","Cold Spring Harbor Laboratory","posted-content",2017-11-01,2017,"is-preprint-of","10.1073/pnas.1711218115",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.1101/212233","Cold Spring Harbor Laboratory","posted-content",2017-11-02,2017,"is-preprint-of","10.1073/pnas.1718825115",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.1101/210088","Cold Spring Harbor Laboratory","posted-content",2017-10-28,2017,"is-preprint-of","10.1007/s12080-019-0412-9",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.1101/211987","Cold Spring Harbor Laboratory","posted-content",2017-11-01,2017,"is-preprint-of","10.1098/rsif.2018.0083",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.1101/212118","Cold Spring Harbor Laboratory","posted-content",2017-11-01,2017,"is-preprint-of","10.1126/sciadv.aau0149",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.1101/213868","Cold Spring Harbor Laboratory","posted-content",2017-11-04,2017,"is-preprint-of","10.1098/rsbl.2017.0686",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.1101/213306","Cold Spring Harbor Laboratory","posted-content",2017-11-03,2017,"is-preprint-of","10.1373/clinchem.2018.289629",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.1101/194746","Cold Spring Harbor Laboratory","posted-content",2017-09-28,2017,"is-preprint-of","10.1083/jcb.201701151",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.1101/211672","Cold Spring Harbor Laboratory","posted-content",2017-11-01,2017,"is-preprint-of","10.1083/jcb.201707161",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.1101/213264","Cold Spring Harbor Laboratory","posted-content",2017-11-03,2017,"is-preprint-of","10.1073/pnas.1717277115",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.1101/214114","Cold Spring Harbor Laboratory","posted-content",2017-11-05,2017,"is-preprint-of","10.1097/gox.0000000000001881",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.1101/213934","Cold Spring Harbor Laboratory","posted-content",2017-11-05,2017,"is-preprint-of","10.1073/pnas.1719616115",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.1101/213892","Cold Spring Harbor Laboratory","posted-content",2017-11-05,2017,"is-preprint-of","10.1373/jalm.2018.026492",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.1101/215970","Cold Spring Harbor Laboratory","posted-content",2017-11-14,2017,"is-preprint-of","10.1083/jcb.201711039",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.1101/217687","Cold Spring Harbor Laboratory","posted-content",2017-11-14,2017,"is-preprint-of","10.1083/jcb.201711048",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.1101/216804","Cold Spring Harbor Laboratory","posted-content",2017-11-14,2017,"is-preprint-of","10.15252/embj.201798576",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.1101/217976","Cold Spring Harbor Laboratory","posted-content",2017-11-14,2017,"is-preprint-of","10.1016/j.neuron.2018.11.034",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.1101/215160","Cold Spring Harbor Laboratory","posted-content",2017-11-14,2017,"is-preprint-of","10.1073/pnas.1805784115",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.1101/215376","Cold Spring Harbor Laboratory","posted-content",2017-11-14,2017,"is-preprint-of","10.1073/pnas.1719398115",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.1101/217810","Cold Spring Harbor Laboratory","posted-content",2017-11-14,2017,"is-preprint-of","10.1002/ab.21797",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.1101/215350","Cold Spring Harbor Laboratory","posted-content",2017-11-14,2017,"is-preprint-of","10.1073/pnas.1801247115",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.1101/214783","Cold Spring Harbor Laboratory","posted-content",2017-11-14,2017,"is-preprint-of","10.1098/rspb.2018.0789",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.1101/216044","Cold Spring Harbor Laboratory","posted-content",2017-11-14,2017,"is-preprint-of","10.1083/jcb.201711006",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.1101/217232","Cold Spring Harbor Laboratory","posted-content",2017-11-14,2017,"is-preprint-of","10.1038/s41559-018-0786-x",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.1101/216713","Cold Spring Harbor Laboratory","posted-content",2017-11-14,2017,"is-preprint-of","10.15252/embj.201798499",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.1101/216143","Cold Spring Harbor Laboratory","posted-content",2017-11-14,2017,"is-preprint-of","10.1016/j.molcel.2018.10.016",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.1101/216267","Cold Spring Harbor Laboratory","posted-content",2017-11-14,2017,"is-preprint-of","10.1098/rspb.2018.0205",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.1101/217554","Cold Spring Harbor Laboratory","posted-content",2017-11-14,2017,"is-preprint-of","10.15252/msb.20178124",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.1101/215756","Cold Spring Harbor Laboratory","posted-content",2017-11-14,2017,"is-preprint-of","10.1016/j.bbrc.2017.11.065",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.1101/216432","Cold Spring Harbor Laboratory","posted-content",2017-11-14,2017,"is-preprint-of","10.1186/s13073-019-0670-6",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.1101/218305","Cold Spring Harbor Laboratory","posted-content",2017-11-14,2017,"is-preprint-of","10.1101/gr.232330.117",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.1101/218438","Cold Spring Harbor Laboratory","posted-content",2017-11-14,2017,"is-preprint-of","10.1084/jem.20172064",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.1101/215475","Cold Spring Harbor Laboratory","posted-content",2017-11-14,2017,"is-preprint-of","10.1111/1365-2656.12968",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.1101/214981","Cold Spring Harbor Laboratory","posted-content",2017-11-14,2017,"is-preprint-of","10.1084/jem.20172018",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.1101/216812","Cold Spring Harbor Laboratory","posted-content",2017-11-14,2017,"is-preprint-of","10.1083/jcb.201711181",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.1101/216622","Cold Spring Harbor Laboratory","posted-content",2017-11-14,2017,"is-preprint-of","10.1109/tbme.2019.2919912",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.1101/220806","Cold Spring Harbor Laboratory","posted-content",2017-11-18,2017,"is-preprint-of","10.1038/s41598-018-37647-8",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.1101/222216","Cold Spring Harbor Laboratory","posted-content",2017-11-21,2017,"is-preprint-of","10.1016/j.nicl.2018.03.032",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.1101/222299","Cold Spring Harbor Laboratory","posted-content",2017-11-21,2017,"is-preprint-of","10.1073/pnas.1711236115",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.1101/219790","Cold Spring Harbor Laboratory","posted-content",2017-11-15,2017,"is-preprint-of","10.1016/j.celrep.2018.05.079",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.1101/221499","Cold Spring Harbor Laboratory","posted-content",2017-11-18,2017,"is-preprint-of","10.1186/s40168-018-0605-2",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.1101/221044","Cold Spring Harbor Laboratory","posted-content",2017-11-18,2017,"is-preprint-of","10.1016/j.cub.2018.06.011",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.1101/219402","Cold Spring Harbor Laboratory","posted-content",2017-11-15,2017,"is-preprint-of","10.1073/pnas.1719905115",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.1101/220442","Cold Spring Harbor Laboratory","posted-content",2017-11-18,2017,"is-preprint-of","10.1007/s00221-018-5341-0",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.1101/222364","Cold Spring Harbor Laboratory","posted-content",2017-11-21,2017,"is-preprint-of","10.1016/j.chom.2018.06.001",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.1101/222018","Cold Spring Harbor Laboratory","posted-content",2017-11-20,2017,"is-preprint-of","10.1016/j.devcel.2018.06.015",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.1101/219261","Cold Spring Harbor Laboratory","posted-content",2017-11-15,2017,"is-preprint-of","10.1126/science.aan6877",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.1101/223917","Cold Spring Harbor Laboratory","posted-content",2017-11-23,2017,"is-preprint-of","10.1098/rsif.2018.0079",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.1101/221747","Cold Spring Harbor Laboratory","posted-content",2017-11-19,2017,"is-preprint-of","10.1016/j.celrep.2018.02.097",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.1101/218990","Cold Spring Harbor Laboratory","posted-content",2017-11-15,2017,"is-preprint-of","10.1261/rna.070391.119",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.1101/223438","Cold Spring Harbor Laboratory","posted-content",2017-11-23,2017,"is-preprint-of","10.1038/s42003-018-0168-6",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.1101/213611","Cold Spring Harbor Laboratory","posted-content",2017-11-23,2017,"is-preprint-of","10.1016/j.devcel.2018.11.009",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.1101/224121","Cold Spring Harbor Laboratory","posted-content",2017-11-23,2017,"is-preprint-of","10.1073/pnas.1720431115",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.1101/223305","Cold Spring Harbor Laboratory","posted-content",2017-11-23,2017,"is-preprint-of","10.1126/sciadv.aar5316",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.1101/220756","Cold Spring Harbor Laboratory","posted-content",2017-11-21,2017,"is-preprint-of","10.1212/wnl.0000000000005291",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.1101/220814","Cold Spring Harbor Laboratory","posted-content",2017-11-21,2017,"is-preprint-of","10.1038/s41588-018-0294-6",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.1101/220145","Cold Spring Harbor Laboratory","posted-content",2017-11-21,2017,"is-preprint-of","10.1016/j.jsb.2018.02.006",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.1101/218958","Cold Spring Harbor Laboratory","posted-content",2017-11-15,2017,"is-preprint-of","10.1038/s41586-018-0449-8",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.1101/222059","Cold Spring Harbor Laboratory","posted-content",2017-11-20,2017,"is-preprint-of","10.1016/j.ijpp.2018.02.004",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.1101/219808","Cold Spring Harbor Laboratory","posted-content",2017-11-21,2017,"is-preprint-of","10.1073/pnas.1720798115",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.1101/220921","Cold Spring Harbor Laboratory","posted-content",2017-11-18,2017,"is-preprint-of","10.1038/s41467-018-03205-z",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.1101/226472","Cold Spring Harbor Laboratory","posted-content",2017-11-30,2017,"is-preprint-of","10.1073/pnas.1720133115",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.1101/227033","Cold Spring Harbor Laboratory","posted-content",2017-12-01,2017,"is-preprint-of","10.1073/pnas.1721085115",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.1101/226639","Cold Spring Harbor Laboratory","posted-content",2017-11-30,2017,"is-preprint-of","10.1186/s13104-018-3307-8",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.1101/226027","Cold Spring Harbor Laboratory","posted-content",2017-11-29,2017,"is-preprint-of","10.1073/pnas.1720676115",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.1101/142273","Cold Spring Harbor Laboratory","posted-content",2017-11-28,2017,"is-preprint-of","10.1016/j.cels.2018.05.018",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.1101/225599","Cold Spring Harbor Laboratory","posted-content",2017-11-29,2017,"is-preprint-of","10.1098/rsif.2018.0135",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.1101/224352","Cold Spring Harbor Laboratory","posted-content",2017-11-26,2017,"is-preprint-of","10.1016/j.tpb.2018.04.002",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.1101/224188","Cold Spring Harbor Laboratory","posted-content",2017-11-25,2017,"is-preprint-of","10.1002/ece3.4289",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.1101/192344","Cold Spring Harbor Laboratory","posted-content",2017-12-03,2017,"is-preprint-of","10.1101/gr.234948.118",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.1101/222810","Cold Spring Harbor Laboratory","posted-content",2017-11-25,2017,"is-preprint-of","10.1098/rsos.181415",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.1101/226985","Cold Spring Harbor Laboratory","posted-content",2017-12-01,2017,"is-preprint-of","10.1016/j.neuron.2018.04.014",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.1101/227413","Cold Spring Harbor Laboratory","posted-content",2017-12-01,2017,"is-preprint-of","10.1186/s13059-018-1606-y",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.1101/226993","Cold Spring Harbor Laboratory","posted-content",2017-11-30,2017,"is-preprint-of","10.1126/science.aar6245",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
